0	0	0
24	0	0
41	0	0
61	0	0
83	0	0
102	0	0
121	0	0
142	0	0
161	0	0
182	0	0
201	0	0
221	0	0
241	0	0
266	0	0
285	0	0
304	0	0
321	0	0
341	0	0
362	16	0.022922636103152
381	12	0.040114613180516
401	11	0.055873925501433
421	15	0.077363896848138
441	14	0.097421203438395
461	12	0.11461318051576
481	14	0.13467048710602
501	14	0.15472779369628
521	12	0.17191977077364
541	16	0.19484240687679
561	10	0.20916905444126
581	16	0.23209169054441
601	10	0.24641833810888
621	10	0.26074498567335
641	2	0.26361031518625
