0	0	0
30	0	0
41	0	0
61	0	0
81	0	0
103	0	0
122	0	0
141	0	0
161	0	0
182	0	0
201	0	0
221	0	0
241	0	0
262	0	0
281	0	0
301	0	0
321	0	0
341	0	0
361	11	0.030470914127424
381	17	0.073490813648294
401	7	0.087281795511222
421	14	0.11638954869359
441	14	0.14285714285714
461	13	0.1648590021692
481	10	0.17879417879418
501	18	0.20758483033932
521	9	0.2168905950096
541	20	0.24584103512015
561	10	0.25490196078431
581	18	0.27710843373494
601	13	0.28951747088186
621	15	0.30434782608696
641	9	0.30889235569423
662	2	0.30211480362538
681	5	0.30102790014684
