40	5	0.012886597938144
45	8	0.020618556701031
63	8	0.020618556701031
81	15	0.038659793814433
102	10	0.025773195876289
121	15	0.038659793814433
141	16	0.041237113402062
161	19	0.048969072164948
182	16	0.041237113402062
204	27	0.069587628865979
221	28	0.072164948453608
242	26	0.067010309278351
261	25	0.064432989690722
281	19	0.048969072164948
303	20	0.051546391752577
323	20	0.051546391752577
341	10	0.025773195876289
362	16	0.041237113402062
382	10	0.025773195876289
408	10	0.025773195876289
424	8	0.020618556701031
443	2	0.0051546391752577
473	13	0.033505154639175
481	9	0.02319587628866
506	1	0.0025773195876289
