0	1	0.025
5	2	0.05
9	3	0.075
10	4	0.1
14	5	0.125
15	6	0.15
15	7	0.175
15	8	0.2
15	9	0.225
15	10	0.25
16	11	0.275
17	12	0.3
19	13	0.325
19	14	0.35
20	15	0.375
20	16	0.4
20	17	0.425
21	18	0.45
21	19	0.475
21	20	0.5
22	21	0.525
22	22	0.55
22	23	0.575
22	24	0.6
23	25	0.625
23	26	0.65
23	27	0.675
24	28	0.7
24	29	0.725
24	30	0.75
25	31	0.775
25	32	0.8
25	33	0.825
25	34	0.85
26	35	0.875
26	36	0.9
27	37	0.925
29	38	0.95
31	39	0.975
31	40	1
