0	1	0.025
5	2	0.05
5	3	0.075
5	4	0.1
6	5	0.125
7	6	0.15
8	7	0.175
8	8	0.2
8	9	0.225
9	10	0.25
10	11	0.275
10	12	0.3
10	13	0.325
10	14	0.35
10	15	0.375
10	16	0.4
10	17	0.425
11	18	0.45
11	19	0.475
11	20	0.5
12	21	0.525
12	22	0.55
12	23	0.575
12	24	0.6
12	25	0.625
12	26	0.65
13	27	0.675
13	28	0.7
13	29	0.725
13	30	0.75
13	31	0.775
14	32	0.8
14	33	0.825
14	34	0.85
15	35	0.875
15	36	0.9
15	37	0.925
15	38	0.95
17	39	0.975
18	40	1
